date,year,month,month_name,variable,value,source_page,source_url,datatable_index,quarter,quarter_name
1988-01-01,1988,1,Jan,Inflation Headline (%) Year-on-Year,33.92,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-02-01,1988,2,Feb,Inflation Headline (%) Year-on-Year,34.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-03-01,1988,3,Mar,Inflation Headline (%) Year-on-Year,33.15,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-04-01,1988,4,Apr,Inflation Headline (%) Year-on-Year,32.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-05-01,1988,5,May,Inflation Headline (%) Year-on-Year,33.56,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-06-01,1988,6,Jun,Inflation Headline (%) Year-on-Year,33.35,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-07-01,1988,7,Jul,Inflation Headline (%) Year-on-Year,31.47,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-08-01,1988,8,Aug,Inflation Headline (%) Year-on-Year,30.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-09-01,1988,9,Sep,Inflation Headline (%) Year-on-Year,30.03,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-10-01,1988,10,Oct,Inflation Headline (%) Year-on-Year,29.92,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-11-01,1988,11,Nov,Inflation Headline (%) Year-on-Year,28.74,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-12-01,1988,12,Dec,Inflation Headline (%) Year-on-Year,26.56,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1988-12-31,1988,,,Inflation Headline (%) Year-on-Year,33.92,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-01-01,1989,1,Jan,Inflation Headline (%) Year-on-Year,26.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-02-01,1989,2,Feb,Inflation Headline (%) Year-on-Year,25.53,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-03-01,1989,3,Mar,Inflation Headline (%) Year-on-Year,24.81,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-04-01,1989,4,Apr,Inflation Headline (%) Year-on-Year,24.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-05-01,1989,5,May,Inflation Headline (%) Year-on-Year,23.27,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-06-01,1989,6,Jun,Inflation Headline (%) Year-on-Year,22.76,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-07-01,1989,7,Jul,Inflation Headline (%) Year-on-Year,23.54,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-08-01,1989,8,Aug,Inflation Headline (%) Year-on-Year,23.79,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-09-01,1989,9,Sep,Inflation Headline (%) Year-on-Year,24.4,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-10-01,1989,10,Oct,Inflation Headline (%) Year-on-Year,25.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-11-01,1989,11,Nov,Inflation Headline (%) Year-on-Year,28.05,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-12-01,1989,12,Dec,Inflation Headline (%) Year-on-Year,30.46,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1989-12-31,1989,,,Inflation Headline (%) Year-on-Year,26.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-01-01,1990,1,Jan,Inflation Headline (%) Year-on-Year,33.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-02-01,1990,2,Feb,Inflation Headline (%) Year-on-Year,35.95,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-03-01,1990,3,Mar,Inflation Headline (%) Year-on-Year,36.07,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-04-01,1990,4,Apr,Inflation Headline (%) Year-on-Year,36.01,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-05-01,1990,5,May,Inflation Headline (%) Year-on-Year,35.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-06-01,1990,6,Jun,Inflation Headline (%) Year-on-Year,36.42,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-07-01,1990,7,Jul,Inflation Headline (%) Year-on-Year,39.01,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-08-01,1990,8,Aug,Inflation Headline (%) Year-on-Year,40.21,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-09-01,1990,9,Sep,Inflation Headline (%) Year-on-Year,41.36,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-10-01,1990,10,Oct,Inflation Headline (%) Year-on-Year,39.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-11-01,1990,11,Nov,Inflation Headline (%) Year-on-Year,37.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-12-01,1990,12,Dec,Inflation Headline (%) Year-on-Year,35.9,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1990-12-31,1990,,,Inflation Headline (%) Year-on-Year,33.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-01-01,1991,1,Jan,Inflation Headline (%) Year-on-Year,30.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-02-01,1991,2,Feb,Inflation Headline (%) Year-on-Year,26.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-03-01,1991,3,Mar,Inflation Headline (%) Year-on-Year,24.88,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-04-01,1991,4,Apr,Inflation Headline (%) Year-on-Year,22.29,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-05-01,1991,5,May,Inflation Headline (%) Year-on-Year,19.77,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-06-01,1991,6,Jun,Inflation Headline (%) Year-on-Year,17.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-07-01,1991,7,Jul,Inflation Headline (%) Year-on-Year,15.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-08-01,1991,8,Aug,Inflation Headline (%) Year-on-Year,14.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-09-01,1991,9,Sep,Inflation Headline (%) Year-on-Year,13.22,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-10-01,1991,10,Oct,Inflation Headline (%) Year-on-Year,13.95,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-11-01,1991,11,Nov,Inflation Headline (%) Year-on-Year,12.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-12-01,1991,12,Dec,Inflation Headline (%) Year-on-Year,10.26,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1991-12-31,1991,,,Inflation Headline (%) Year-on-Year,30.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-01-01,1992,1,Jan,Inflation Headline (%) Year-on-Year,8.69,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-02-01,1992,2,Feb,Inflation Headline (%) Year-on-Year,7.72,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-03-01,1992,3,Mar,Inflation Headline (%) Year-on-Year,7.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-04-01,1992,4,Apr,Inflation Headline (%) Year-on-Year,8.21,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-05-01,1992,5,May,Inflation Headline (%) Year-on-Year,8.87,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-06-01,1992,6,Jun,Inflation Headline (%) Year-on-Year,8.37,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-07-01,1992,7,Jul,Inflation Headline (%) Year-on-Year,10.23,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-08-01,1992,8,Aug,Inflation Headline (%) Year-on-Year,11.69,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-09-01,1992,9,Sep,Inflation Headline (%) Year-on-Year,11.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-10-01,1992,10,Oct,Inflation Headline (%) Year-on-Year,11.72,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-11-01,1992,11,Nov,Inflation Headline (%) Year-on-Year,12.74,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-12-01,1992,12,Dec,Inflation Headline (%) Year-on-Year,13.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1992-12-31,1992,,,Inflation Headline (%) Year-on-Year,8.69,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-01-01,1993,1,Jan,Inflation Headline (%) Year-on-Year,21.46,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-02-01,1993,2,Feb,Inflation Headline (%) Year-on-Year,22.97,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-03-01,1993,3,Mar,Inflation Headline (%) Year-on-Year,23.27,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-04-01,1993,4,Apr,Inflation Headline (%) Year-on-Year,23.05,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-05-01,1993,5,May,Inflation Headline (%) Year-on-Year,23.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-06-01,1993,6,Jun,Inflation Headline (%) Year-on-Year,26.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-07-01,1993,7,Jul,Inflation Headline (%) Year-on-Year,25.18,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-08-01,1993,8,Aug,Inflation Headline (%) Year-on-Year,25.22,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-09-01,1993,9,Sep,Inflation Headline (%) Year-on-Year,26.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-10-01,1993,10,Oct,Inflation Headline (%) Year-on-Year,26.49,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-11-01,1993,11,Nov,Inflation Headline (%) Year-on-Year,26.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-12-01,1993,12,Dec,Inflation Headline (%) Year-on-Year,27.66,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1993-12-31,1993,,,Inflation Headline (%) Year-on-Year,21.46,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-01-01,1994,1,Jan,Inflation Headline (%) Year-on-Year,22.81,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-02-01,1994,2,Feb,Inflation Headline (%) Year-on-Year,21.96,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-03-01,1994,3,Mar,Inflation Headline (%) Year-on-Year,21.53,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-04-01,1994,4,Apr,Inflation Headline (%) Year-on-Year,21.05,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-05-01,1994,5,May,Inflation Headline (%) Year-on-Year,21.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-06-01,1994,6,Jun,Inflation Headline (%) Year-on-Year,20.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-07-01,1994,7,Jul,Inflation Headline (%) Year-on-Year,22.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-08-01,1994,8,Aug,Inflation Headline (%) Year-on-Year,23.68,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-09-01,1994,9,Sep,Inflation Headline (%) Year-on-Year,26.1,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-10-01,1994,10,Oct,Inflation Headline (%) Year-on-Year,29.44,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-11-01,1994,11,Nov,Inflation Headline (%) Year-on-Year,31.7,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-12-01,1994,12,Dec,Inflation Headline (%) Year-on-Year,34.18,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1994-12-31,1994,,,Inflation Headline (%) Year-on-Year,22.81,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-01-01,1995,1,Jan,Inflation Headline (%) Year-on-Year,35.58,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-02-01,1995,2,Feb,Inflation Headline (%) Year-on-Year,38.39,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-03-01,1995,3,Mar,Inflation Headline (%) Year-on-Year,43.59,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-04-01,1995,4,Apr,Inflation Headline (%) Year-on-Year,49.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-05-01,1995,5,May,Inflation Headline (%) Year-on-Year,56.12,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-06-01,1995,6,Jun,Inflation Headline (%) Year-on-Year,61.85,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-07-01,1995,7,Jul,Inflation Headline (%) Year-on-Year,67.2,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-08-01,1995,8,Aug,Inflation Headline (%) Year-on-Year,69.94,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-09-01,1995,9,Sep,Inflation Headline (%) Year-on-Year,69.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-10-01,1995,10,Oct,Inflation Headline (%) Year-on-Year,69.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-11-01,1995,11,Nov,Inflation Headline (%) Year-on-Year,70.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-12-01,1995,12,Dec,Inflation Headline (%) Year-on-Year,70.82,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1995-12-31,1995,,,Inflation Headline (%) Year-on-Year,35.58,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-01-01,1996,1,Jan,Inflation Headline (%) Year-on-Year,69.2,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-02-01,1996,2,Feb,Inflation Headline (%) Year-on-Year,68.03,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-03-01,1996,3,Mar,Inflation Headline (%) Year-on-Year,64.78,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-04-01,1996,4,Apr,Inflation Headline (%) Year-on-Year,60.26,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-05-01,1996,5,May,Inflation Headline (%) Year-on-Year,54.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-06-01,1996,6,Jun,Inflation Headline (%) Year-on-Year,48.42,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-07-01,1996,7,Jul,Inflation Headline (%) Year-on-Year,42.64,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-08-01,1996,8,Aug,Inflation Headline (%) Year-on-Year,39.21,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-09-01,1996,9,Sep,Inflation Headline (%) Year-on-Year,36.51,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-10-01,1996,10,Oct,Inflation Headline (%) Year-on-Year,34.29,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-11-01,1996,11,Nov,Inflation Headline (%) Year-on-Year,33.17,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-12-01,1996,12,Dec,Inflation Headline (%) Year-on-Year,32.66,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1996-12-31,1996,,,Inflation Headline (%) Year-on-Year,69.2,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-01-01,1997,1,Jan,Inflation Headline (%) Year-on-Year,31.51,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-02-01,1997,2,Feb,Inflation Headline (%) Year-on-Year,30.56,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-03-01,1997,3,Mar,Inflation Headline (%) Year-on-Year,29.22,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-04-01,1997,4,Apr,Inflation Headline (%) Year-on-Year,29.09,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-05-01,1997,5,May,Inflation Headline (%) Year-on-Year,29.57,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-06-01,1997,6,Jun,Inflation Headline (%) Year-on-Year,29.05,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-07-01,1997,7,Jul,Inflation Headline (%) Year-on-Year,29.17,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-08-01,1997,8,Aug,Inflation Headline (%) Year-on-Year,28.22,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-09-01,1997,9,Sep,Inflation Headline (%) Year-on-Year,27.73,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-10-01,1997,10,Oct,Inflation Headline (%) Year-on-Year,27.42,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-11-01,1997,11,Nov,Inflation Headline (%) Year-on-Year,24.19,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-12-01,1997,12,Dec,Inflation Headline (%) Year-on-Year,20.83,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1997-12-31,1997,,,Inflation Headline (%) Year-on-Year,31.51,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-01-01,1998,1,Jan,Inflation Headline (%) Year-on-Year,19.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-02-01,1998,2,Feb,Inflation Headline (%) Year-on-Year,19.6,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-03-01,1998,3,Mar,Inflation Headline (%) Year-on-Year,20.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-04-01,1998,4,Apr,Inflation Headline (%) Year-on-Year,23.1,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-05-01,1998,5,May,Inflation Headline (%) Year-on-Year,22.9,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-06-01,1998,6,Jun,Inflation Headline (%) Year-on-Year,21.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-07-01,1998,7,Jul,Inflation Headline (%) Year-on-Year,18.7,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-08-01,1998,8,Aug,Inflation Headline (%) Year-on-Year,18.6,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-09-01,1998,9,Sep,Inflation Headline (%) Year-on-Year,17.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-10-01,1998,10,Oct,Inflation Headline (%) Year-on-Year,17.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-11-01,1998,11,Nov,Inflation Headline (%) Year-on-Year,16.16,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-12-01,1998,12,Dec,Inflation Headline (%) Year-on-Year,15.75,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1998-12-31,1998,,,Inflation Headline (%) Year-on-Year,19.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-01-01,1999,1,Jan,Inflation Headline (%) Year-on-Year,15.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-02-01,1999,2,Feb,Inflation Headline (%) Year-on-Year,15.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-03-01,1999,3,Mar,Inflation Headline (%) Year-on-Year,13.74,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-04-01,1999,4,Apr,Inflation Headline (%) Year-on-Year,10.23,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-05-01,1999,5,May,Inflation Headline (%) Year-on-Year,9.4,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-06-01,1999,6,Jun,Inflation Headline (%) Year-on-Year,10.26,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-07-01,1999,7,Jul,Inflation Headline (%) Year-on-Year,12.69,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-08-01,1999,8,Aug,Inflation Headline (%) Year-on-Year,12.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-09-01,1999,9,Sep,Inflation Headline (%) Year-on-Year,11.79,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-10-01,1999,10,Oct,Inflation Headline (%) Year-on-Year,12.62,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-11-01,1999,11,Nov,Inflation Headline (%) Year-on-Year,13.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-12-01,1999,12,Dec,Inflation Headline (%) Year-on-Year,13.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
1999-12-31,1999,,,Inflation Headline (%) Year-on-Year,15.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-01-01,2000,1,Jan,Inflation Headline (%) Year-on-Year,14.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-02-01,2000,2,Feb,Inflation Headline (%) Year-on-Year,14.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-03-01,2000,3,Mar,Inflation Headline (%) Year-on-Year,15.57,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-04-01,2000,4,Apr,Inflation Headline (%) Year-on-Year,17.51,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-05-01,2000,5,May,Inflation Headline (%) Year-on-Year,18.72,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-06-01,2000,6,Jun,Inflation Headline (%) Year-on-Year,19.84,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-07-01,2000,7,Jul,Inflation Headline (%) Year-on-Year,22.07,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-08-01,2000,8,Aug,Inflation Headline (%) Year-on-Year,26.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-09-01,2000,9,Sep,Inflation Headline (%) Year-on-Year,32.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-10-01,2000,10,Oct,Inflation Headline (%) Year-on-Year,37.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-11-01,2000,11,Nov,Inflation Headline (%) Year-on-Year,39.54,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-12-01,2000,12,Dec,Inflation Headline (%) Year-on-Year,40.54,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2000-12-31,2000,,,Inflation Headline (%) Year-on-Year,14.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-01-01,2001,1,Jan,Inflation Headline (%) Year-on-Year,40.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-02-01,2001,2,Feb,Inflation Headline (%) Year-on-Year,40.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-03-01,2001,3,Mar,Inflation Headline (%) Year-on-Year,41.95,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-04-01,2001,4,Apr,Inflation Headline (%) Year-on-Year,39.5,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-05-01,2001,5,May,Inflation Headline (%) Year-on-Year,37.92,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-06-01,2001,6,Jun,Inflation Headline (%) Year-on-Year,36.84,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-07-01,2001,7,Jul,Inflation Headline (%) Year-on-Year,34.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-08-01,2001,8,Aug,Inflation Headline (%) Year-on-Year,32.02,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-09-01,2001,9,Sep,Inflation Headline (%) Year-on-Year,28.31,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-10-01,2001,10,Oct,Inflation Headline (%) Year-on-Year,25.6,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-11-01,2001,11,Nov,Inflation Headline (%) Year-on-Year,23.68,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-12-01,2001,12,Dec,Inflation Headline (%) Year-on-Year,21.29,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2001-12-31,2001,,,Inflation Headline (%) Year-on-Year,40.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-01-01,2002,1,Jan,Inflation Headline (%) Year-on-Year,19.9,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-02-01,2002,2,Feb,Inflation Headline (%) Year-on-Year,18.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-03-01,2002,3,Mar,Inflation Headline (%) Year-on-Year,16.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-04-01,2002,4,Apr,Inflation Headline (%) Year-on-Year,14.9,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-05-01,2002,5,May,Inflation Headline (%) Year-on-Year,14.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-06-01,2002,6,Jun,Inflation Headline (%) Year-on-Year,13.7,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-07-01,2002,7,Jul,Inflation Headline (%) Year-on-Year,13.5,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-08-01,2002,8,Aug,Inflation Headline (%) Year-on-Year,13.1,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-09-01,2002,9,Sep,Inflation Headline (%) Year-on-Year,12.9,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-10-01,2002,10,Oct,Inflation Headline (%) Year-on-Year,13.2,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-11-01,2002,11,Nov,Inflation Headline (%) Year-on-Year,14.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-12-01,2002,12,Dec,Inflation Headline (%) Year-on-Year,15.2,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2002-12-31,2002,,,Inflation Headline (%) Year-on-Year,19.9,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2003-01-01,2003,1,Jan,Inflation Headline (%) Year-on-Year,13.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2003-02-01,2003,2,Feb,Inflation Headline (%) Year-on-Year,25.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
